yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,sector,industry,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LIN,LIN,Linde plc,236.79,525.5599975585938,470.71430053710935,11.651589288641247,546.6400146484375,-3.856288695477409,55.358137615179075,daily_close,일봉 종가,2026-07-10 14:33 KST,,,13.4,32.12,89.33,35.334435,6.3999376,18.23,65.642,8.2,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.22,40.45,6.4,,yfinance,,,,Basic Materials,Specialty Chemicals,79.31,-0.69,,,,,0.07,Finnhub,2.64,7.72,34.22,12.73,39.48,2,,,2026-07-09,4.25,0,0,16,0,4,5,3,0,28,D,39
IBM,IBM,International Business Machines,234.13,295.29998779296875,275.0550496673584,7.360322288245155,329.2300109863281,-10.305871901443512,67.4430739891999,daily_close,일봉 종가,2026-07-10 14:33 KST,,,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.29,59.47,6.76,,yfinance,,,,Technology,Information Technology Services,,,,,,,,,1.73,17.14,63.8,15.22,42.78,18,-61.41,-47.94,2026-07-09,4.25,4,0,20,5,12,5,1,5,52,C,40
AXP,AXP,American Express Company,230.63,346.7200012207031,338.3694500732422,2.4678797526352896,384.8900146484375,-9.917122288194268,55.083900692258716,daily_close,일봉 종가,2026-07-10 14:33 KST,346.5862,-0.03859056882557376,17.6,18.87,65.32,21.101059,6.7859006,34.42,177.847,11.6,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.1,21.29,3.8,,yfinance,,,,Financial Services,Credit Services,45.71,0.0,,,,,2.63,Finnhub,1.2,17.13,20.64,9.35,35.37,16,2.23,-27.42,2026-07-09,4.25,4,0,20,10,12,8,3,0,57,B,41
MCD,MCD,McDonald's Corporation,197.95,276.489990234375,303.0265496826172,-8.75717308468052,341.05999755859375,-18.932154983413348,43.83099403718018,daily_close,일봉 종가,2026-07-10 14:33 KST,,,6.9,25.8,77.2,22.220758,-149.03868,,,9.4,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,,,,,,,,,,,,,,,,,,,3.22,1.67,38.37,11.65,26.14,14,-42.09,,2026-07-09,4.25,4,0,0,0,0,5,5,5,19,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,181.47999572753906,202.91689987182616,-10.564375938045508,272.8299865722656,-33.482386592622696,50.1698961694957,daily_close,일봉 종가,2026-07-10 14:33 KST,,,-12.0,32.59,44.03,17.824654,3.2594247,18.02,218.569,10.6,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.25,40.38,4.08,,yfinance,,,,Communication Services,Telecom Services,83.78,0.0,,,,,2.79,Finnhub,,18.43,20.56,6.46,33.02,6,-13.3,-49.54,2026-07-09,4.25,8,0,16,0,12,0,5,5,46,C,43
PEP,PEP,펩시코,194.13,137.86000061035156,150.09699974060058,-8.152727337253339,179.3000030517578,-23.112103589559858,44.25624600115826,daily_close,일봉 종가,2026-07-10 14:33 KST,137.89,0.021760764192373924,27.8,23.3,80.81,22.19497,9.030772,43.88,244.837,8.5,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.29,89.32,5.92,,yfinance,,,,Consumer Defensive,Beverages - Non-Alcoholic,44.83,0.0,,,,,1.66,Finnhub,0.8,-4.36,28.02,10.03,25.12,9,-20.79,-9.96,2026-07-09,4.25,4,0,20,16,0,8,5,5,58,B,44
AMGN,AMGN,Amgen Inc.,182.21,363.6199951171875,337.1255508422852,7.85892502324661,388.1600036621094,-6.322137343723797,69.59313712272976,daily_close,일봉 종가,2026-07-10 14:33 KST,,,4.4,24.27,85.25,25.055593,21.173948,101.32,623.754,5.8,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.77,67.22,10.08,,yfinance,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,5.69,6.74,31.63,7.7,33.29,15,-20.79,174.99,2026-07-09,4.25,0,0,20,0,4,2,1,0,27,D,45
NEE,NEE,"NextEra Energy, Inc.",180.93,87.0999984741211,86.8908501815796,0.24070232032996922,97.87999725341797,-11.013484963007022,55.790349351613116,daily_close,일봉 종가,2026-07-10 14:33 KST,,,160.0,24.14,86.97,22.502539,3.3480608,10.32,156.686,7.3,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,2.86,58.95,2.49,,yfinance,,,,Utilities,Utilities - Regulated Electric,,,,,,,,,0.14,-4.52,22.05,2.69,10.32,3,2.05,24.46,2026-07-09,4.25,4,0,12,20,0,10,3,5,54,C,46
DIS,DIS,Walt Disney Company (The),180.41,96.16999816894531,105.96555004119872,-9.24409099791863,124.01000213623047,-22.449805247726452,39.39393414073276,daily_close,일봉 종가,2026-07-10 14:33 KST,95.99,-0.18716665526925386,-29.8,41.6,78.1,15.8064,1.5857906,11.01,41.069,6.5,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,,,,,,,,,,,,,,,,,,,,130.44,38.37,11.65,26.14,14,-58.81,-86.39,2026-07-09,4.25,8,6,12,0,15,0,5,5,51,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,524.7100219726562,527.2451501464843,-0.4808253187580268,639.4500122070312,-17.943543364453994,77.5967725803785,daily_close,일봉 종가,2026-07-10 14:33 KST,,,11.3,32.43,94.25,27.54725,3.587549,13.52,82.903,6.2,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.36,9.68,1.88,,yfinance,,,,Healthcare,Diagnostics & Research,85.29,-2.95,,,,,2.43,Finnhub,2.44,7.16,31.63,7.7,33.29,15,-12.91,-53.41,2026-07-09,4.25,0,0,12,0,4,5,1,5,27,D,48
ABT,ABT,Abbott Laboratories,153.99,94.4000015258789,111.04459995269775,-14.989111072406072,140.22000122070312,-32.67722100694078,67.39387330630882,daily_close,일봉 종가,2026-07-10 14:33 KST,94.67,0.2860153281322541,-19.7,26.48,82.62,25.969189,3.10181,12.33,64.773,7.8,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.67,67.23,2.52,,yfinance,,,,Healthcare,Medical Devices,,,,,,,,,,6.82,31.63,7.7,33.29,15,-17.9,-59.72,2026-07-09,4.25,0,0,12,0,4,0,1,5,22,D,49
UNP,UNP,Union Pacific Corporation,152.51,285.0400085449219,245.70185089111328,16.01052556630594,285.0400085449219,0.0,85.80524956995812,daily_close,일봉 종가,2026-07-10 14:33 KST,,,6.2,19.51,90.86,22.368422,8.316009,40.69,162.246,3.2,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.94,45.1,5.52,,yfinance,,,,Industrials,Railroads,65.52,-1.15,,,,,1.23,Finnhub,3.61,7.07,33.68,12.49,37.04,7,-33.59,-33.42,2026-07-09,4.25,4,0,20,0,4,5,1,0,34,D,50
HON,HON,Honeywell International Inc.,145.11,223.4199981689453,225.15424072265625,-0.7702464533400338,260.1363525390625,-14.114272769548347,36.990890763876315,daily_close,일봉 종가,2026-07-10 14:33 KST,222.33,-0.4878695631001963,-41.9,11.93,81.78,17.697527,5.1697206,24.26,257.387,2.4,-1.51,-2.87,16.94 -> 17.42 -> 15.98,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,4.26,74.12,9.52,,yfinance,,,,Industrials,Conglomerates,60.61,-2.25,,,,,4.16,Finnhub,,-2.87,33.68,12.49,37.04,7,-47.45,-58.61,2026-07-09,4.25,8,0,20,0,0,0,5,5,38,D,51
PFE,PFE,"Pfizer, Inc.",143.68,24.25,25.865050039291383,-6.244140401189921,31.389999389648438,-22.746095981139185,33.465361923528306,daily_close,일봉 종가,2026-07-10 14:33 KST,,,-10.1,27.66,69.36,18.229008,1.5104363,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,7.09,131.3,1.72,,yfinance,,,,Healthcare,Drug Manufacturers - General,41.67,-2.77,,,,,21.68,Finnhub,,91.72,31.63,7.7,33.29,15,-42.37,-80.38,2026-07-09,4.25,4,6,6,0,15,0,3,5,39,D,52
COP,COP,ConocoPhillips,131.26,108.0199966430664,105.98455039978028,1.920512221458979,133.8000030517578,-19.267567877946114,43.60721263952471,daily_close,일봉 종가,2026-07-10 14:33 KST,108.17,0.1388662854982822,-20.2,11.47,87.5,17.959322,2.0001132,11.28,36.143,-5.3,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,,,,,,,,,,,,,,,,,,,,-16.28,38.37,11.65,26.14,14,-53.19,-82.83,2026-07-09,4.25,8,3,12,0,0,0,5,5,33,D,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,213.0,242.35555068969725,-12.112596805048206,287.3900146484375,-25.88469009246489,45.55300481797828,daily_close,일봉 종가,2026-07-10 14:33 KST,,,-0.7,19.46,81.1,18.759087,-13.430161,,,10.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,2.35,40.57,5.0,,yfinance,,,,Consumer Cyclical,Home Improvement Retail,68.29,4.88,,,,,1.24,Finnhub,,-5.25,76.08,14.24,46.97,7,-75.34,,2026-07-09,4.25,4,0,0,0,0,0,5,5,14,D,54
CRM,CRM,세일즈포스,124.31,162.5,210.72725074768067,-22.886100671159387,367.8699951171875,-55.82678605026362,58.87938493400645,daily_close,일봉 종가,2026-07-10 14:33 KST,,,52.2,233.06,94.2,18.914251,3.9049306,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,1.08,19.56,1.76,,yfinance,,,,Technology,Software - Application,74.14,-1.72,,,,,15.86,Finnhub,0.36,36.28,63.8,15.22,42.78,18,-70.35,-74.34,2026-07-09,4.25,4,0,16,20,15,10,3,3,71,A,55
SPGI,SPGI,S&P Global Inc.,121.63,432.9599914550781,436.9434223937988,-0.911658291340655,533.7275390625,-18.87996032290586,65.58666525123377,daily_close,일봉 종가,2026-07-10 14:33 KST,432.0,-0.22172752079281421,32.5,37.65,90.82,26.263924,3.9403117,13.94,38.392,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.9,24.35,3.88,,yfinance,,,,Financial Services,Financial Data & Stock Exchanges,88.24,-0.33,,,,,1.68,Finnhub,0.81,33.46,20.64,9.35,35.37,16,27.25,-57.86,2026-07-09,4.25,0,0,12,16,15,10,1,5,59,B,56
SYK,SYK,Stryker Corporation,118.0,327.1099853515625,346.52585052490235,-5.6030062819063975,403.5299987792969,-18.937876653262368,66.18472922862534,daily_close,일봉 종가,2026-07-10 14:33 KST,327.15,0.012232781091800482,14.2,40.28,82.37,38.298954,5.5140886,15.2,66.295,2.6,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,1.08,39.81,3.52,,yfinance,,,,Healthcare,Medical Devices,,,,,,,,,2.7,0.9,31.63,7.7,33.29,15,21.08,-28.39,2026-07-09,4.25,0,0,16,0,0,5,1,5,27,D,57
LMT,LMT,Lockheed Martin Corporation,117.81,518.260009765625,541.6372018432617,-4.316024083663575,676.7000122070312,-23.41362488300543,45.417207782895495,daily_close,일봉 종가,2026-07-10 14:33 KST,,,-11.5,19.77,75.94,25.257504,16.02592,67.64,276.365,0.3,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,2.66,65.38,13.8,,yfinance,,,,Industrials,Aerospace & Defense,39.29,1.36,,,,,11.0,Finnhub,,-11.68,33.68,12.49,37.04,7,-25.01,28.31,2026-07-09,4.25,0,0,20,0,0,0,5,5,30,D,58
MDT,MDT,Medtronic plc.,101.56,82.38999938964844,91.09349987030029,-9.55446930137054,105.3499984741211,-21.7940193801832,64.36780773002408,daily_close,일봉 종가,2026-07-10 14:33 KST,,,18.3,25.7,89.71,20.97319,2.0246909,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,3.5,76.14,2.88,,yfinance,,,,Healthcare,Medical Devices,56.76,-5.4,,,,,1.09,Finnhub,1.15,13.14,31.63,7.7,33.29,15,-33.69,-73.71,2026-07-09,4.25,4,3,6,10,8,8,3,5,47,C,59
NOW,NOW,"ServiceNow, Inc.",98.02,108.83999633789062,131.22927989959717,-17.061195168362175,234.0780029296875,-53.502680740751174,67.38675903147347,daily_close,일봉 종가,2026-07-10 14:33 KST,108.8288,-0.010286970109650868,2.3,142.76,88.47,58.535713,8.647555,16.07,20.728,22.1,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,,,,,,,,,,,,,,,,,,,25.45,-0.42,38.37,11.65,26.14,14,52.56,-25.77,2026-07-09,4.25,0,0,16,0,0,2,1,3,22,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,23.350000381469727,27.415299501419067,-14.828578180365723,42.3055305480957,-44.80626982109605,57.142851071900246,daily_close,일봉 종가,2026-07-10 14:33 KST,,,-32.6,11.82,93.65,4.8137255,0.9947728,20.92,106.858,5.3,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,5.65,25.88,1.32,,yfinance,,,,Communication Services,Telecom Services,35.9,0.0,,,,,3.76,Finnhub,,20.53,20.56,6.46,33.02,6,-76.59,-84.6,2026-07-09,4.25,15,8,20,0,12,0,3,5,63,B,61
ACN,ACN,Accenture plc,78.32,139.05999755859375,218.69834983825683,-36.41470195754169,398.25,-65.08223539018361,38.20130354386286,daily_close,일봉 종가,2026-07-10 14:33 KST,139.02,-0.028762806914969605,9.0,26.05,85.54,10.301916,2.4746263,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,,,,,,,,,,,,,,,,,,,1.14,6.21,38.37,11.65,26.14,14,-73.15,-78.76,2026-07-09,4.25,12,3,20,10,4,5,5,1,60,B,62
ADBE,ADBE,어도비,77.58,222.64999389648438,285.85170013427734,-22.10996338594603,586.5499877929688,-62.040746989995355,79.63591487953245,daily_close,일봉 종가,2026-07-10 14:33 KST,,,7.9,36.73,88.09,11.809497,7.1510715,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,,0.0,0.0,,yfinance,,,,Technology,Software - Application,,,,,,,,,1.49,18.86,63.8,15.22,42.78,18,-81.49,-53.02,2026-07-09,4.25,12,0,20,10,12,5,1,1,61,B,63
INTU,INTU,Intuit Inc.,73.03,273.3800048828125,497.45365051269533,-45.044125296687184,807.3900146484375,-66.14027918070666,52.71260372295221,daily_close,일봉 종가,2026-07-10 14:33 KST,,,10.7,59.47,92.59,15.924345,3.4700527,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,1.76,28.31,4.8,,yfinance,,,,Technology,Software - Application,75.61,-4.88,,,,,4.5,Finnhub,1.49,27.42,63.8,15.22,42.78,18,-75.04,-77.2,2026-07-09,4.25,8,0,20,10,15,5,5,1,64,B,64
NKE,NKE,"Nike, Inc.",66.94,42.779998779296875,56.74109987258911,-24.604917995318353,89.44000244140625,-52.16905454880458,43.573385540560075,daily_close,일봉 종가,2026-07-10 14:33 KST,,,-34.8,25.92,82.21,20.504763,4.523109,16.02,79.333,0.1,-41.34,-24.97,3.73 -> 2.16 -> 2.1,46309000000.0,3702000000.0,3219000000.0,7.99,6.95,3698000000.0,3268000000.0,7464000000.0,11018000000.0,-3554000000.0,3.83,77.62,1.64,,yfinance,,,,Consumer Cyclical,Footwear & Accessories,48.89,-2.22,,,,,36.92,Finnhub,,-24.97,76.08,14.24,46.97,7,-73.05,-68.24,2026-07-09,4.25,4,0,16,0,0,0,5,3,28,D,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,81.98999786376953,92.79444995880127,-11.643424902921112,119.61000061035156,-31.452221849856123,48.65329135666871,daily_close,일봉 종가,2026-07-10 14:33 KST,82.29,0.36590089528840275,-45.5,65.66,97.2,,7.191266,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,1.71,471.43,1.4,,yfinance,,,,Consumer Defensive,Household & Personal Products,,,,,,,,,,-59.39,28.02,10.03,25.12,9,,-28.3,2026-07-09,4.25,0,0,0,0,0,0,5,5,10,D,66
ABV,ABV,ABV,0.0,,,,,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.37,11.65,26.14,14,,,2026-07-09,4.25,0,0,0,0,0,0,1,0,1,D,67
ABBV,ABBV,ABBV,0.0,249.91000366210938,222.6640495300293,12.236350766810958,261.07000732421875,-4.274716876324266,71.40938320692054,daily_close,일봉 종가,2026-07-10 14:33 KST,,,-46.2,60.33,76.8,123.67488,-66.6472,,,12.4,68.92,-6.85,2.72 -> 2.39 -> 2.36,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,2.77,325.98,6.92,,yfinance,,,,Healthcare,Drug Manufacturers - General,77.5,2.5,,,,,1.01,Finnhub,,-6.85,31.63,7.7,33.29,15,291.0,,2026-07-09,4.25,0,0,0,0,0,0,1,0,1,D,68
BKNG,BKNG,BKNG,0.0,175.52000427246094,187.9546282196045,-6.615758316211857,232.6367950439453,-24.551916114858336,53.81148405918838,daily_close,일봉 종가,2026-07-10 14:33 KST,175.49,-0.017094503037017116,240.0,28.87,97.25,24.032938,-16.308449,,,16.2,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,0.92,20.73,1.61,,yfinance,,,,Consumer Cyclical,Travel Services,,,,,,,,,0.1,18.76,76.08,14.24,46.97,7,-68.41,,2026-07-09,4.25,4,0,0,20,12,10,5,5,56,B,69
ISRG,ISRG,ISRG,0.0,411.54998779296875,488.1838508605957,-15.697746439693333,610.4500122070312,-32.58252443880802,55.63439520647274,daily_close,일봉 종가,2026-07-10 14:33 KST,,,18.8,72.94,89.22,48.773335,8.160707,17.23,,23.0,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,,0.0,0.0,,yfinance,,,,Healthcare,Medical Instruments & Supplies,70.0,-0.73,,,,,14.24,Finnhub,2.59,25.08,31.63,7.7,33.29,15,54.2,5.98,2026-07-09,4.25,0,0,16,0,15,8,3,5,47,C,70
BLK,BLK,BLK,0.0,1019.6799926757812,1061.571701965332,-3.9461968712989375,1202.5899658203125,-15.209670656096355,41.49981958372499,daily_close,일봉 종가,2026-07-10 14:33 KST,1017.07,-0.25596193850310023,45.9,23.39,84.31,23.921701,2.604133,11.9,23.635,27.0,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,2.25,53.76,22.92,,yfinance,,,,Financial Services,Asset Management,,,,,,,,,0.52,-1.66,20.64,9.35,35.37,16,15.9,-72.15,2026-07-09,4.25,4,3,12,20,0,10,5,5,59,B,71
TJX,TJX,TJX,0.0,150.89999389648438,153.37410034179686,-1.613118798935998,168.41000366210938,-10.39725039182134,26.699509705919112,daily_close,일봉 종가,2026-07-10 14:34 KST,151.1,0.13254215480805198,29.3,27.36,93.98,29.38835,16.07712,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.27,33.07,1.92,,yfinance,,,,Consumer Cyclical,Apparel Retail,84.62,0.62,,,,,7.25,Finnhub,1.0,12.32,76.08,14.24,46.97,7,-61.37,12.9,2026-07-09,4.25,0,0,20,16,8,8,3,5,60,B,72
VRTX,VRTX,VRTX,0.0,496.5,446.36954971313475,11.2307056606084,529.5900268554688,-6.248234516791495,65.09457132692093,daily_close,일봉 종가,2026-07-10 14:33 KST,,,61.4,27.23,98.05,29.670427,6.558894,24.2,10.26,7.8,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,,0.0,0.0,,yfinance,,,,Healthcare,Biotechnology,,,,,,,,,0.48,9.32,31.63,7.7,33.29,15,-6.2,-14.82,2026-07-09,4.25,0,0,20,20,8,10,1,0,59,B,73
C,C,C,0.0,139.57000732421875,116.11844989776611,20.19623707266161,145.6699981689453,-4.187540963412321,41.9503106380271,daily_close,일봉 종가,2026-07-10 14:33 KST,,,56.1,11.47,81.63,17.613104,1.2696815,7.65,,15.9,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,1.72,29.17,2.4,,yfinance,,,,Financial Services,Banks - Diversified,,,,,,,,,0.31,31.54,20.64,9.35,35.37,16,-14.67,-86.42,2026-07-09,4.25,8,6,6,20,15,10,5,0,70,A,74
SCHW,SCHW,SCHW,0.0,101.91000366210938,94.8523998260498,7.44061705239144,107.20999908447266,-4.943564469380623,67.4693139763061,daily_close,일봉 종가,2026-07-10 14:33 KST,,,38.6,23.63,84.49,18.343935,3.7761407,19.08,120.766,15.8,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.26,22.47,1.28,,yfinance,,,,Financial Services,Capital Markets,85.71,0.0,,,,,0.71,Finnhub,0.48,35.3,20.64,9.35,35.37,16,-11.12,-59.61,2026-07-09,4.25,4,0,16,20,15,10,1,0,66,B,75
DE,DE,DE,0.0,592.9000244140625,536.5000001525879,10.51258606625046,662.489990234375,-10.504304494577047,51.35417614634274,daily_close,일봉 종가,2026-07-10 14:33 KST,,,-8.5,16.62,82.86,35.8987,6.247895,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,1.09,36.71,6.48,,yfinance,,,,Industrials,Farm & Heavy Construction Machinery,61.76,0.0,,,,,7.18,Finnhub,,-26.91,33.68,12.49,37.04,7,6.59,-49.98,2026-07-09,4.25,0,0,16,0,0,0,5,5,26,D,76
ADP,ADP,ADP,0.0,241.27999877929688,238.8148006439209,1.0322635484605687,326.80999755859375,-26.17116961483475,70.30292240042701,daily_close,일봉 종가,2026-07-10 14:33 KST,,,10.5,26.77,90.64,21.969246,14.871616,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,2.82,60.45,6.8,,yfinance,,,,Technology,Software - Application,34.78,0.0,,,,,0.98,Finnhub,2.09,10.25,63.8,15.22,42.78,18,-65.57,-2.29,2026-07-09,4.25,4,0,20,0,8,5,1,5,43,C,77
PLTR,PLTR,PLTR,0.0,129.0399932861328,157.06584991455077,-17.843380113286873,207.17999267578125,-37.715996791220455,48.57500325618303,daily_close,일봉 종가,2026-07-10 14:34 KST,128.76,-0.21698178913568716,325.0,287.86,62.25,141.26967,35.668083,32.59,2.477,84.7,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,,0.0,0.0,,yfinance,,,,Technology,Software - Infrastructure,68.42,0.0,,,,,14.6,Finnhub,0.43,164.38,63.8,15.22,42.78,18,121.43,134.35,2026-07-09,4.25,0,0,20,20,15,10,5,5,75,A,78
